fact_id,variant_id,layer,is_correct,n_active_features,feature_l1_norm,feature_l2_norm,max_feature_value,top_feature_indices,top_feature_values
fact_0002,trailing_space,12,False,45,273.77734375,49.93427658081055,23.552066802978516,2620 5155 2291 13431 8817 650 7493 6989 11306 2009 7805 10629 12342 8741 637 6810 10725 8306 4113 986,23.552067 18.430281 18.308462 11.317330 9.467636 8.693944 8.436347 8.062874 7.618475 7.545959 7.023455 6.837584 6.774895 6.730405 6.240112 5.911156 5.869761 5.592739 5.491266 5.349925
fact_0002,space_before_qmark,6,False,29,165.93463134765625,43.23343276977539,23.42963409423828,15079 6097 6201 5275 13460 13073 2270 11159 5509 716 13202 5730 3499 5004 12589 11908 16023 12513 594 9687,23.429634 22.065189 14.860458 11.096902 10.671929 9.042744 8.446161 5.431537 5.100252 4.651290 4.553699 3.687824 3.574811 3.030344 2.968313 2.852867 2.590786 2.573790 2.546919 2.481108
fact_0002,space_before_qmark,9,False,27,177.94851684570312,40.288875579833984,17.83897590637207,3102 1060 54 12102 15115 13785 2261 4044 4837 94 15975 15336 7919 16351 12088 3517 11635 15573 8945 1542,17.838976 13.429991 12.772985 12.313198 11.967333 10.825705 9.961391 7.613834 7.066883 7.056033 6.702025 6.619461 5.038549 4.994064 4.773550 4.659763 3.904600 3.822582 3.313250 3.291931
fact_0002,space_before_qmark,12,False,40,257.3385925292969,49.43516540527344,23.364925384521484,2620 2291 5155 13431 6810 7493 650 8817 10629 6989 11306 7805 2009 8741 8306 10725 12342 3250 986 637,23.364925 18.628672 17.853689 10.878880 10.350502 8.733093 8.727903 8.399339 7.792316 7.531839 7.531181 7.112159 6.996501 6.644162 6.491746 6.483671 5.797103 5.548495 5.202037 4.987987
fact_0002,no_qmark,6,False,35,183.16793823242188,43.35765838623047,23.908267974853516,15079 6097 6201 13460 5275 13073 11159 2270 13202 5509 716 5730 3499 10846 175 5004 9687 4419 12513 11908,23.908268 20.812786 13.534494 11.193245 9.444189 8.945435 8.543109 8.045280 6.613589 5.443264 3.997166 3.850601 3.732172 3.456798 3.246911 2.949851 2.941237 2.901794 2.775323 2.648420
fact_0002,no_qmark,9,False,33,192.20452880859375,39.88318634033203,15.797636032104492,3102 54 1060 12102 2261 15115 13785 4837 15336 3517 3999 94 15975 16351 15573 10392 11635 4044 1542 12228,15.797636 13.842547 13.387627 13.359409 11.667260 11.115261 7.736313 6.442446 6.283991 6.221502 6.105202 5.775590 5.522720 5.362289 4.911170 4.562568 4.548629 4.024582 3.907633 3.779553
fact_0002,no_qmark,12,False,41,265.6497497558594,50.85769271850586,25.104995727539062,2620 2291 5155 13431 7493 8817 11306 650 6989 10629 4113 8741 8306 7805 12342 10725 986 7436 637 3250,25.104996 20.719135 16.200529 13.566352 9.256936 8.902923 8.144027 7.919477 7.523034 7.250105 6.778006 6.668129 6.359993 6.226265 6.153890 6.038097 5.452896 5.071261 4.940947 4.898410
fact_0002,lower_first_char,6,False,31,167.33554077148438,42.507850646972656,22.329925537109375,6097 15079 6201 5275 13460 2270 13073 716 11159 408 5509 3499 12589 5004 5730 16023 13202 11908 13810 10458,22.329926 20.860859 15.759811 12.399878 10.639255 8.704819 8.301554 4.758466 4.604880 4.404174 4.200128 3.844020 3.333774 3.166127 3.044557 2.971410 2.891160 2.760623 2.481432 2.411260
fact_0002,lower_first_char,9,False,27,182.02098083496094,41.13076400756836,18.965063095092773,3102 54 1060 15115 2261 12102 5350 4837 15975 13785 15336 94 16351 4044 14660 11635 15573 12088 3517 8945,18.965063 13.316869 12.486828 12.346260 12.338670 12.225506 8.610931 7.894217 7.427676 6.984168 6.625933 6.131776 5.800173 4.724451 4.252248 4.114867 4.096735 4.020322 3.879497 3.737996
fact_0002,lower_first_char,12,False,36,243.75119018554688,48.90283966064453,23.03415298461914,2620 2291 5155 13431 8817 7805 11306 650 2009 12744 6989 637 7493 8741 6810 10725 8806 10629 4113 986,23.034153 19.021494 18.897242 10.899903 8.843660 8.608969 8.528929 8.144454 7.711467 7.646045 7.458529 7.374005 6.512742 6.087857 5.908043 5.895156 5.566205 5.403780 5.215854 4.747543
fact_0002,double_first_space,6,False,26,157.99798583984375,43.10429763793945,24.135700225830078,15079 6097 6201 13460 5275 13073 2270 5509 716 13202 11159 3499 12589 5730 11908 12513 5004 1309 10071 2491,24.135700 21.902454 15.484922 10.374146 9.781415 9.230453 7.667517 5.120591 5.012950 4.975965 4.528471 4.346364 3.905564 3.104582 2.981359 2.628932 2.602428 2.512383 2.487926 2.331926
fact_0002,double_first_space,9,False,28,179.52490234375,40.495697021484375,18.578113555908203,3102 1060 54 15115 12102 2261 13785 94 4837 15336 15975 4044 7919 16351 3517 10727 11635 15573 8945 12088,18.578114 14.053278 12.860367 12.540644 12.414013 10.473628 8.679336 7.765592 7.012661 6.524750 6.403960 5.887886 5.040263 4.925794 4.423920 4.056849 3.816438 3.807643 3.666038 3.580408
fact_0002,double_first_space,12,False,40,253.97579956054688,49.160255432128906,23.7608642578125,2620 5155 2291 13431 650 8817 6989 11306 7493 2009 7805 8741 10725 10629 8306 637 12342 6810 986 8806,23.760864 18.884920 18.602303 11.144712 8.905837 8.763826 8.722633 7.698920 7.642730 6.891193 6.808190 6.657103 6.236450 6.016370 5.781106 5.718150 5.717979 5.364769 5.300664 5.111828
fact_0004,original,6,False,31,171.3153533935547,44.52657699584961,24.649808883666992,15079 6097 6201 5275 13460 13073 2270 716 11159 5509 12589 3499 13202 11908 5730 12513 5989 16023 5004 594,24.649809 22.338154 15.846436 12.189633 10.039984 9.369278 8.096382 5.181648 5.091063 4.496393 4.437212 3.980776 3.801072 3.180988 3.146992 2.606925 2.521913 2.463373 2.392501 2.289243
